query_id,subject_id,perc_identity,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
tr|A0A8V0YVP2|A0A8V0YVP2_CHICK,sp|Q86TU7|SETD3_HUMAN,85.21,595,85,3,29,621,1,594,0,1054
tr|A0A8V0YVP5|A0A8V0YVP5_CHICK,sp|O00587|MFNG_HUMAN,67.713,223,72,0,81,303,50,272,3.67e-114,333
tr|A0A8V0YVP6|A0A8V0YVP6_CHICK,sp|P62508|ERR3_HUMAN,96.804,438,11,1,1,438,24,458,0,877
tr|A0A8V0YVQ3|A0A8V0YVQ3_CHICK,sp|Q9UM73|ALK_HUMAN,73.478,1380,353,6,1,1375,249,1620,0,1957
tr|A0A8V0YVQ8|A0A8V0YVQ8_CHICK,sp|Q9UM73|ALK_HUMAN,66.546,1378,344,9,1,1267,249,1620,0,1785
tr|A0A8V0YVR0|A0A8V0YVR0_CHICK,sp|O00712|NFIB_HUMAN,98.413,189,3,0,1,189,1,189,1.72e-139,395
tr|A0A8V0YVR4|A0A8V0YVR4_CHICK,sp|Q6P4E1|GOLM2_HUMAN,59.669,362,138,6,1,359,1,357,1.07e-132,386
tr|A0A8V0YVS2|A0A8V0YVS2_CHICK,sp|P37198|NUP62_HUMAN,55.499,591,167,18,1,564,1,522,2.69e-164,477
tr|A0A8V0YVS3|A0A8V0YVS3_CHICK,sp|Q969Q1|TRI63_HUMAN,76.453,327,76,1,47,372,1,327,0,543
tr|A0A8V0YVS4|A0A8V0YVS4_CHICK,sp|Q96IL0|COA8_HUMAN,53.646,192,75,1,7,198,29,206,1.96e-65,199
tr|A0A8V0YVS5|A0A8V0YVS5_CHICK,sp|P09486|SPRC_HUMAN,85.809,303,38,3,1,298,1,303,0,510
tr|A0A8V0YVT5|A0A8V0YVT5_CHICK,sp|O43529|CHSTA_HUMAN,85.475,358,50,1,5,362,1,356,0,636
tr|A0A8V0YVT9|A0A8V0YVT9_CHICK,sp|Q9P0L2|MARK1_HUMAN,89.415,803,61,4,1,787,1,795,0,1437
tr|A0A8V0YVU2|A0A8V0YVU2_CHICK,sp|O00712|NFIB_HUMAN,97.108,415,11,1,1,414,1,415,0,827
tr|A0A8V0YVU8|A0A8V0YVU8_CHICK,sp|Q14094|CCNI_HUMAN,44.474,380,185,8,1,361,1,373,5.55e-104,310
tr|A0A8V0YVU9|A0A8V0YVU9_CHICK,sp|Q15418|KS6A1_HUMAN,93.286,700,46,1,43,741,36,735,0,1355
tr|A0A8V0YVV1|A0A8V0YVV1_CHICK,sp|Q9H6X2|ANTR1_HUMAN,90.566,477,45,0,1,477,1,477,0,825
tr|A0A8V0YVV6|A0A8V0YVV6_CHICK,sp|Q9H6X2|ANTR1_HUMAN,86.535,505,67,1,1,504,1,505,0,827
tr|A0A8V0YVV7|A0A8V0YVV7_CHICK,sp|P48065|S6A12_HUMAN,71.311,610,159,2,3,596,4,613,0,893
tr|A0A8V0YVW3|A0A8V0YVW3_CHICK,sp|Q15418|KS6A1_HUMAN,91.02,735,50,2,1,719,1,735,0,1377
tr|A0A8V0YVX0|A0A8V0YVX0_CHICK,sp|Q9BUD6|SPON2_HUMAN,72.347,311,77,2,86,394,28,331,2.84e-170,478
tr|A0A8V0YVX2|A0A8V0YVX2_CHICK,sp|Q5T1S8|NCMAP_HUMAN,57.576,99,41,1,141,239,1,98,8.42e-17,73.2
tr|A0A8V0YVX8|A0A8V0YVX8_CHICK,sp|P07099|HYEP_HUMAN,64.629,458,157,3,15,470,1,455,0,633
tr|A0A8V0YVX9|A0A8V0YVX9_CHICK,sp|Q9NYN1|RASLC_HUMAN,72.34,188,49,1,213,397,79,266,1.5e-89,271
tr|A0A8V0YVY3|A0A8V0YVY3_CHICK,sp|P59780|AP3S2_HUMAN,84.483,116,18,0,1,116,1,116,2.69e-68,211
tr|A0A8V0YVY4|A0A8V0YVY4_CHICK,sp|Q9NYN1|RASLC_HUMAN,75.536,233,54,2,94,323,34,266,1.62e-121,349
tr|A0A8V0YVY7|A0A8V0YVY7_CHICK,sp|Q9NZ72|STMN3_HUMAN,86.667,180,10,1,1,166,1,180,9.87e-110,309
tr|A0A8V0YVY8|A0A8V0YVY8_CHICK,sp|O15357|SHIP2_HUMAN,52.157,1043,358,15,3,931,18,1033,0,998
tr|A0A8V0YVZ3|A0A8V0YVZ3_CHICK,sp|O15357|SHIP2_HUMAN,52.162,1064,379,16,3,984,18,1033,0,1014
tr|A0A8V0YVZ5|A0A8V0YVZ5_CHICK,sp|Q8IUE6|H2A2B_HUMAN,65.354,127,43,1,1,127,1,126,7.74e-55,167
tr|A0A8V0YVZ6|A0A8V0YVZ6_CHICK,sp|Q9NPH3|IL1AP_HUMAN,68.905,566,173,2,18,582,7,570,0,801
tr|A0A8V0YVZ7|A0A8V0YVZ7_CHICK,sp|Q8IXK0|PHC2_HUMAN,72.21,439,95,7,371,796,434,858,0,590
tr|A0A8V0YW01|A0A8V0YW01_CHICK,sp|Q04727|TLE4_HUMAN,99.354,774,4,1,1,774,1,773,0,1589
tr|A0A8V0YW03|A0A8V0YW03_CHICK,sp|P62508|ERR3_HUMAN,97.38,458,12,0,1,458,1,458,0,926
tr|A0A8V0YW04|A0A8V0YW04_CHICK,sp|Q13423|NNTM_HUMAN,90.453,1037,99,0,20,1056,49,1085,0,1920
tr|A0A8V0YW07|A0A8V0YW07_CHICK,sp|Q9BRJ9|MESP1_HUMAN,58.519,135,48,3,21,147,33,167,3.46e-33,122
tr|A0A8V0YW09|A0A8V0YW09_CHICK,sp|Q15025|TNIP1_HUMAN,54.237,649,242,20,4,611,1,635,0,588
tr|A0A8V0YW11|A0A8V0YW11_CHICK,sp|P16422|EPCAM_HUMAN,57.192,292,119,5,20,306,24,314,4.86e-103,303
tr|A0A8V0YW12|A0A8V0YW12_CHICK,sp|P42685|FRK_HUMAN,68.522,467,114,5,1,465,1,436,0,652
tr|A0A8V0YW14|A0A8V0YW14_CHICK,sp|P62508|ERR3_HUMAN,97.722,439,10,0,67,505,20,458,0,895
tr|A0A8V0YW15|A0A8V0YW15_CHICK,sp|Q04727|TLE4_HUMAN,99.324,740,5,0,1,740,1,740,0,1527
tr|A0A8V0YW19|A0A8V0YW19_CHICK,sp|Q14141|SEPT6_HUMAN,94.545,385,19,1,8,390,47,431,0,701
tr|A0A8V0YW20|A0A8V0YW20_CHICK,sp|Q8TC27|ADA32_HUMAN,39.542,698,390,10,28,706,24,708,0,553
tr|A0A8V0YW27|A0A8V0YW27_CHICK,sp|Q14186|TFDP1_HUMAN,90.657,396,35,2,1,396,1,394,0,750
tr|A0A8V0YW32|A0A8V0YW32_CHICK,sp|Q9UPT6|JIP3_HUMAN,87.667,1346,154,5,1,1344,1,1336,0,2419
tr|A0A8V0YW33|A0A8V0YW33_CHICK,sp|Q07866|KLC1_HUMAN,96.964,560,17,0,3,562,1,560,0,1119
tr|A0A8V0YW38|A0A8V0YW38_CHICK,sp|Q14728|MFS10_HUMAN,67.568,259,75,1,62,320,57,306,1.24e-112,340
tr|A0A8V0YW40|A0A8V0YW40_CHICK,sp|O00712|NFIB_HUMAN,99.465,187,1,0,1,187,1,187,1.99e-139,395
tr|A0A8V0YW57|A0A8V0YW57_CHICK,sp|P43246|MSH2_HUMAN,81.084,867,157,2,19,881,70,933,0,1476
tr|A0A8V0YW58|A0A8V0YW58_CHICK,sp|P60201|MYPR_HUMAN,93.478,276,18,0,38,313,2,277,0,534
tr|A0A8V0YW60|A0A8V0YW60_CHICK,sp|Q06187|BTK_HUMAN,83.46,659,99,4,1,650,1,658,0,1135
tr|A0A8V0YW61|A0A8V0YW61_CHICK,sp|Q9Y608|LRRF2_HUMAN,74.898,733,129,9,1,690,1,721,0,1001
tr|A0A8V0YW62|A0A8V0YW62_CHICK,sp|Q02241|KIF23_HUMAN,78.412,718,126,3,1,718,1,689,0,1158
tr|A0A8V0YW62|A0A8V0YW62_CHICK,sp|Q02241|KIF23_HUMAN,72.941,85,23,0,717,801,876,960,2.09e-33,138
tr|A0A8V0YW63|A0A8V0YW63_CHICK,sp|Q9BYK8|HELZ2_HUMAN,48.824,1616,789,17,1208,2812,1055,2643,0,1504
tr|A0A8V0YW63|A0A8V0YW63_CHICK,sp|Q9BYK8|HELZ2_HUMAN,52.573,991,453,7,241,1223,1,982,0,1077
tr|A0A8V0YW63|A0A8V0YW63_CHICK,sp|Q9BYK8|HELZ2_HUMAN,25.46,326,208,10,874,1182,2330,2637,1.32e-16,87
tr|A0A8V0YW63|A0A8V0YW63_CHICK,sp|Q9BYK8|HELZ2_HUMAN,26.625,323,196,10,2499,2800,637,939,8.3e-16,84.7
tr|A0A8V0YW65|A0A8V0YW65_CHICK,sp|Q02241|KIF23_HUMAN,79.972,704,126,2,1,704,1,689,0,1170
tr|A0A8V0YW65|A0A8V0YW65_CHICK,sp|Q02241|KIF23_HUMAN,79.874,159,32,0,702,860,798,956,9.83e-80,277
tr|A0A8V0YW66|A0A8V0YW66_CHICK,sp|Q9Y608|LRRF2_HUMAN,64.256,733,118,13,1,601,1,721,0,785
tr|A0A8V0YW67|A0A8V0YW67_CHICK,sp|Q15024|EXOS7_HUMAN,86.942,291,38,0,1,291,1,291,0,529
tr|A0A8V0YW70|A0A8V0YW70_CHICK,sp|Q9Y608|LRRF2_HUMAN,63.574,733,111,11,1,589,1,721,0,790
tr|A0A8V0YW71|A0A8V0YW71_CHICK,sp|Q86YS7|C2CD5_HUMAN,83.47,732,73,2,446,1177,317,1000,0,1247
tr|A0A8V0YW71|A0A8V0YW71_CHICK,sp|Q86YS7|C2CD5_HUMAN,98.428,318,5,0,65,382,1,318,0,621
tr|A0A8V0YW72|A0A8V0YW72_CHICK,sp|Q9Y3Q3|TMED3_HUMAN,80.928,194,37,0,20,213,21,214,5.13e-121,342
tr|A0A8V0YW75|A0A8V0YW75_CHICK,sp|Q6PCB0|VWA1_HUMAN,50.505,396,163,3,28,390,26,421,5.88e-131,387
tr|A0A8V0YW77|A0A8V0YW77_CHICK,sp|Q9BRI3|ZNT2_HUMAN,56.417,374,99,7,7,371,5,323,9.58e-136,389
tr|A0A8V0YW78|A0A8V0YW78_CHICK,sp|P52434|RPAB3_HUMAN,80,150,19,2,1,139,1,150,2.12e-79,232
tr|A0A8V0YW82|A0A8V0YW82_CHICK,sp|O00712|NFIB_HUMAN,97.108,415,11,1,1,414,1,415,0,827
tr|A0A8V0YW83|A0A8V0YW83_CHICK,sp|O43542|XRCC3_HUMAN,60.87,345,128,3,1,344,1,339,6.87e-147,417
tr|A0A8V0YW88|A0A8V0YW88_CHICK,sp|P61978|HNRPK_HUMAN,85.593,472,27,5,1,444,1,459,0,707
tr|A0A8V0YW90|A0A8V0YW90_CHICK,sp|Q8TC71|MIEAP_HUMAN,42.458,537,223,7,1,451,1,537,7.2e-133,393
tr|A0A8V0YW93|A0A8V0YW93_CHICK,sp|Q8NDH3|PEPL1_HUMAN,89.006,473,52,0,15,487,51,523,0,879
tr|A0A8V0YW95|A0A8V0YW95_CHICK,sp|Q6ZN30|BNC2_HUMAN,90.265,1058,102,1,11,1067,42,1099,0,1878
tr|A0A8V0YWA0|A0A8V0YWA0_CHICK,sp|Q9P003|CNIH4_HUMAN,91.538,130,11,0,1,130,1,130,2.2e-90,259
tr|A0A8V0YWA2|A0A8V0YWA2_CHICK,sp|A1L3X0|ELOV7_HUMAN,74.031,258,67,0,4,261,22,279,7.25e-141,396
tr|A0A8V0YWA7|A0A8V0YWA7_CHICK,sp|A1L3X0|ELOV7_HUMAN,73.93,257,67,0,6,262,23,279,5.91e-140,394
tr|A0A8V0YWB0|A0A8V0YWB0_CHICK,sp|Q9H4Z3|CAPAM_HUMAN,87.074,704,86,3,1,703,1,700,0,1234
tr|A0A8V0YWB3|A0A8V0YWB3_CHICK,sp|Q9UI08|EVL_HUMAN,80.446,404,56,3,1,382,14,416,0,545
tr|A0A8V0YWB4|A0A8V0YWB4_CHICK,sp|Q9UM19|HPCL4_HUMAN,92.147,191,15,0,118,308,1,191,1.32e-130,369
tr|A0A8V0YWB7|A0A8V0YWB7_CHICK,sp|Q8N8S7|ENAH_HUMAN,98.45,129,2,0,1,129,14,142,1.04e-90,288
tr|A0A8V0YWC2|A0A8V0YWC2_CHICK,sp|Q8N8S7|ENAH_HUMAN,75.389,321,66,5,480,794,266,579,8.62e-99,318
tr|A0A8V0YWD2|A0A8V0YWD2_CHICK,sp|Q6ZQW0|I23O2_HUMAN,60.95,379,147,1,88,466,39,416,4.36e-157,451
tr|A0A8V0YWD4|A0A8V0YWD4_CHICK,sp|Q5VTQ0|TT39B_HUMAN,71.795,546,151,2,51,594,129,673,0,832
tr|A0A8V0YWD7|A0A8V0YWD7_CHICK,sp|Q8TEU7|RPGF6_HUMAN,79.52,1665,269,13,1,1657,1,1601,0,2569
tr|A0A8V0YWE0|A0A8V0YWE0_CHICK,sp|Q96GJ1|TRM2B_HUMAN,62.338,385,140,1,58,437,79,463,0,529
tr|A0A8V0YWE1|A0A8V0YWE1_CHICK,sp|Q5EBL8|PDZ11_HUMAN,93.694,111,7,0,83,193,30,140,7.66e-74,218
tr|A0A8V0YWE3|A0A8V0YWE3_CHICK,sp|Q9NXG0|CNTLN_HUMAN,53.381,1272,500,19,30,1225,119,1373,0,1122
tr|A0A8V0YWE5|A0A8V0YWE5_CHICK,sp|Q8TEU7|RPGF6_HUMAN,79.903,1657,269,12,1,1649,1,1601,0,2575
tr|A0A8V0YWE7|A0A8V0YWE7_CHICK,sp|Q96S42|NODAL_HUMAN,35.906,298,159,6,59,344,69,346,3.8e-58,191
tr|A0A8V0YWE9|A0A8V0YWE9_CHICK,sp|Q14209|E2F2_HUMAN,68.826,247,70,2,122,361,70,316,9.01e-111,333
tr|A0A8V0YWF1|A0A8V0YWF1_CHICK,sp|Q14186|TFDP1_HUMAN,90.561,392,35,2,3,394,5,394,0,741
tr|A0A8V0YWG5|A0A8V0YWG5_CHICK,sp|A6NI79|CCD69_HUMAN,52.14,257,103,3,88,337,53,296,6.05e-77,238
tr|A0A8V0YWG6|A0A8V0YWG6_CHICK,sp|Q9H0Q0|CYRIA_HUMAN,81,300,57,0,89,388,24,323,0,522
tr|A0A8V0YWG8|A0A8V0YWG8_CHICK,sp|Q9NP08|HMX1_HUMAN,57.082,233,70,5,96,298,116,348,7.95e-62,199
tr|A0A8V0YWG8|A0A8V0YWG8_CHICK,sp|Q9NP08|HMX1_HUMAN,55.882,34,15,0,26,59,1,34,0.006,37.4
tr|A0A8V0YWH1|A0A8V0YWH1_CHICK,sp|A0A1B0GVZ9|TM269_HUMAN,51.643,213,103,0,40,252,23,235,4.43e-72,220
tr|A0A8V0YWH5|A0A8V0YWH5_CHICK,sp|Q9H7D7|WDR26_HUMAN,87.874,635,44,5,18,620,28,661,0,1088
tr|A0A8V0YWH9|A0A8V0YWH9_CHICK,sp|Q13003|GRIK3_HUMAN,94.053,824,49,0,1,824,32,855,0,1648
tr|A0A8V0YWI0|A0A8V0YWI0_CHICK,sp|Q9NP90|RAB9B_HUMAN,93.532,201,13,0,42,242,1,201,4.54e-143,398
tr|A0A8V0YWI2|A0A8V0YWI2_CHICK,sp|Q15743|OGR1_HUMAN,65.116,344,115,4,9,348,1,343,1.35e-161,457
tr|A0A8V0YWI3|A0A8V0YWI3_CHICK,sp|Q7Z4H7|HAUS6_HUMAN,34.52,927,545,18,7,892,9,914,1.93e-133,424
tr|A0A8V0YWI6|A0A8V0YWI6_CHICK,sp|O95239|KIF4A_HUMAN,73.917,1246,288,15,2,1226,1,1230,0,1776
tr|A0A8V0YWI7|A0A8V0YWI7_CHICK,sp|P11171|EPB41_HUMAN,76.13,553,113,6,1,541,1,546,0,860
tr|A0A8V0YWI7|A0A8V0YWI7_CHICK,sp|P11171|EPB41_HUMAN,67.267,333,62,4,660,959,546,864,3.17e-117,379
tr|A0A8V0YWJ1|A0A8V0YWJ1_CHICK,sp|O60256|KPRB_HUMAN,94.652,374,15,1,1,374,1,369,0,691
tr|A0A8V0YWJ2|A0A8V0YWJ2_CHICK,sp|P11171|EPB41_HUMAN,76.13,553,113,6,1,541,1,546,0,859
tr|A0A8V0YWJ2|A0A8V0YWJ2_CHICK,sp|P11171|EPB41_HUMAN,64.375,320,60,5,660,926,546,864,6.63e-102,337
tr|A0A8V0YWJ7|A0A8V0YWJ7_CHICK,sp|A0A087WXM9|MEIKN_HUMAN,29.63,378,202,14,45,391,25,369,4.03e-22,96.7
tr|A0A8V0YWJ8|A0A8V0YWJ8_CHICK,sp|O75367|H2AY_HUMAN,78.516,256,54,1,1,256,1,255,3.15e-125,360
tr|A0A8V0YWK0|A0A8V0YWK0_CHICK,sp|Q02241|KIF23_HUMAN,76,925,176,7,8,915,65,960,0,1428
tr|A0A8V0YWK1|A0A8V0YWK1_CHICK,sp|Q16594|TAF9_HUMAN,85.141,249,35,2,68,314,1,249,1.48e-152,428
tr|A0A8V0YWK2|A0A8V0YWK2_CHICK,sp|P07814|SYEP_HUMAN,78.421,950,190,4,31,978,16,952,0,1551
tr|A0A8V0YWK2|A0A8V0YWK2_CHICK,sp|P07814|SYEP_HUMAN,77.75,809,165,5,811,1616,716,1512,0,1233
tr|A0A8V0YWK8|A0A8V0YWK8_CHICK,sp|Q9Y2G3|AT11B_HUMAN,83.767,1115,144,3,1,1086,1,1107,0,1959
tr|A0A8V0YWK9|A0A8V0YWK9_CHICK,sp|A0PJK1|SC5AA_HUMAN,71.527,583,142,3,25,607,38,596,0,809
tr|A0A8V0YWL2|A0A8V0YWL2_CHICK,sp|Q15884|F1892_HUMAN,71.681,452,121,5,44,490,1,450,0,559
tr|A0A8V0YWL5|A0A8V0YWL5_CHICK,sp|O94993|SOX30_HUMAN,54.181,574,247,5,84,642,181,753,0,574
tr|A0A8V0YWL6|A0A8V0YWL6_CHICK,sp|Q16891|MIC60_HUMAN,72.787,757,163,7,1,715,1,756,0,1068
tr|A0A8V0YWL8|A0A8V0YWL8_CHICK,sp|Q13823|NOG2_HUMAN,73.254,759,166,9,1,750,1,731,0,1085
tr|A0A8V0YWM1|A0A8V0YWM1_CHICK,sp|O15116|LSM1_HUMAN,90.164,122,12,0,18,139,12,133,3.5e-75,219
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,79.78,2270,404,10,987,3246,5164,7388,0,3586
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,22.895,1817,1303,27,994,2761,5060,6827,4.75e-99,360
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,19.88,1836,1359,34,971,2724,3780,5585,3.52e-58,225
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,19.519,1870,1364,46,995,2781,4048,5859,3.37e-44,179
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,20.76,1816,1163,51,1024,2649,3452,5181,1.48e-32,140
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,19.629,1671,1123,47,1138,2666,3389,4981,1.38e-23,110
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,19.516,1363,897,34,1606,2838,3617,4909,1.61e-15,84
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,18.82,627,465,15,2250,2847,3864,4475,7.67e-05,48.5
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,19.267,846,548,21,2070,2839,3793,4579,0.015,41.2
tr|A0A8V0YWN2|A0A8V0YWN2_CHICK,sp|Q9UPN3|MACF1_HUMAN,25.899,139,75,5,2710,2847,323,434,2.9,33.5
tr|A0A8V0YWN3|A0A8V0YWN3_CHICK,sp|Q86U10|LPP60_HUMAN,53.142,557,248,5,30,583,8,554,0,570
tr|A0A8V0YWN3|A0A8V0YWN3_CHICK,sp|Q86U10|LPP60_HUMAN,31.481,54,37,0,532,585,403,456,0.63,32.7
tr|A0A8V0YWN7|A0A8V0YWN7_CHICK,sp|Q9UPN3|MACF1_HUMAN,79.754,3902,763,10,1568,5450,3495,7388,0,6264
tr|A0A8V0YWN7|A0A8V0YWN7_CHICK,sp|Q9UPN3|MACF1_HUMAN,82.232,1362,242,0,320,1681,182,1543,0,2300
tr|A0A8V0YWN7|A0A8V0YWN7_CHICK,sp|Q9UPN3|MACF1_HUMAN,20.92,3542,2487,83,1501,4891,3560,6938,1.37e-109,396
tr|A0A8V0YWN7|A0A8V0YWN7_CHICK,sp|Q9UPN3|MACF1_HUMAN,21.088,3547,2462,85,1740,5089,3374,6780,4.93e-105,381
tr|A0A8V0YWN7|A0A8V0YWN7_CHICK,sp|Q9UPN3|MACF1_HUMAN,21.16,293,179,8,3371,3615,1238,1526,0.8,36.2
tr|A0A8V0YWN7|A0A8V0YWN7_CHICK,sp|Q9UPN3|MACF1_HUMAN,27.857,140,72,6,461,572,6887,7025,0.81,36.2
tr|A0A8V0YWN8|A0A8V0YWN8_CHICK,sp|Q86U10|LPP60_HUMAN,49.731,557,229,7,30,545,8,554,0,522
tr|A0A8V0YWN8|A0A8V0YWN8_CHICK,sp|Q86U10|LPP60_HUMAN,31.481,54,37,0,494,547,403,456,0.71,32.3
tr|A0A8V0YWP0|A0A8V0YWP0_CHICK,sp|Q14493|SLBP_HUMAN,49.143,175,57,3,57,199,58,232,8.41e-45,155
tr|A0A8V0YWP2|A0A8V0YWP2_CHICK,sp|Q03001|DYST_HUMAN,53.403,4129,1803,22,1332,5390,3482,7559,0,4256
tr|A0A8V0YWP2|A0A8V0YWP2_CHICK,sp|Q03001|DYST_HUMAN,54.528,1524,619,5,17,1478,30,1541,0,1705
tr|A0A8V0YWP2|A0A8V0YWP2_CHICK,sp|Q03001|DYST_HUMAN,31.429,70,48,0,1686,1755,1475,1544,2.4,34.7
tr|A0A8V0YWP2|A0A8V0YWP2_CHICK,sp|Q03001|DYST_HUMAN,23.494,166,113,5,4648,4802,1183,1345,6.2,33.1
tr|A0A8V0YWP2|A0A8V0YWP2_CHICK,sp|Q03001|DYST_HUMAN,28.261,92,65,1,1194,1285,5476,5566,7.3,33.1
tr|A0A8V0YWP2|A0A8V0YWP2_CHICK,sp|Q03001|DYST_HUMAN,26.923,78,52,2,3300,3374,1267,1342,8.8,32.7
tr|A0A8V0YWP6|A0A8V0YWP6_CHICK,sp|P22234|PUR6_HUMAN,86.396,419,57,0,2,420,7,425,0,765
tr|A0A8V0YWQ0|A0A8V0YWQ0_CHICK,sp|Q16206|ENOX2_HUMAN,84.314,612,77,1,166,777,18,610,0,942
tr|A0A8V0YWQ1|A0A8V0YWQ1_CHICK,sp|Q8N4V1|EMC5_HUMAN,91.429,105,8,1,56,160,28,131,3.91e-65,194
tr|A0A8V0YWQ3|A0A8V0YWQ3_CHICK,sp|Q6V1X1|DPP8_HUMAN,88.696,805,91,0,1,805,17,821,0,1524
tr|A0A8V0YWQ4|A0A8V0YWQ4_CHICK,sp|Q8TAD8|SNIP1_HUMAN,70.341,381,95,7,43,411,22,396,1.06e-167,475
tr|A0A8V0YWQ6|A0A8V0YWQ6_CHICK,sp|Q13503|MED21_HUMAN,95.139,144,7,0,165,308,1,144,1.15e-95,278
tr|A0A8V0YWQ8|A0A8V0YWQ8_CHICK,sp|Q9NZE8|RM35_HUMAN,53.371,178,68,3,1,164,1,177,1.19e-52,166
tr|A0A8V0YWR2|A0A8V0YWR2_CHICK,sp|Q86YJ6|THNS2_HUMAN,69.053,475,147,0,43,517,1,475,0,702
tr|A0A8V0YWR5|A0A8V0YWR5_CHICK,sp|Q9UI08|EVL_HUMAN,83.161,386,63,2,1,385,1,385,0,545
tr|A0A8V0YWR9|A0A8V0YWR9_CHICK,sp|Q9P035|HACD3_HUMAN,61.496,361,103,1,1,325,1,361,6.93e-169,473
tr|A0A8V0YWS1|A0A8V0YWS1_CHICK,sp|Q86YJ6|THNS2_HUMAN,69.053,475,147,0,77,551,1,475,0,701
tr|A0A8V0YWS2|A0A8V0YWS2_CHICK,sp|Q9HCF6|TRPM3_HUMAN,87.821,1716,139,5,9,1697,60,1732,0,3136
tr|A0A8V0YWS3|A0A8V0YWS3_CHICK,sp|P22234|PUR6_HUMAN,86.019,422,59,0,446,867,4,425,0,771
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,53.262,4230,1865,18,3205,7368,3376,7559,0,4371
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,50.467,2033,905,14,1,1949,1,2015,0,2045
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,28.852,305,208,5,2424,2724,1556,1855,1.05e-27,125
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,24.931,361,239,8,2252,2588,1556,1908,6.97e-22,106
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,21.914,397,251,5,2324,2720,1552,1889,2.85e-17,91.3
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,23.62,326,226,3,2262,2585,1641,1945,3.91e-17,90.5
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,21.569,153,120,0,2237,2389,1768,1920,0.000148,48.9
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,31.429,70,48,0,3664,3733,1475,1544,2.3,35
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,23.494,166,113,5,6626,6780,1183,1345,3.2,34.7
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,25,148,95,5,1321,1462,3586,3723,4,34.3
tr|A0A8V0YWS4|A0A8V0YWS4_CHICK,sp|Q03001|DYST_HUMAN,23.958,96,68,2,5278,5370,1267,1360,5.9,33.5
tr|A0A8V0YWS5|A0A8V0YWS5_CHICK,sp|Q9GZN7|ROGDI_HUMAN,73.551,276,46,1,10,258,11,286,4.59e-151,422
tr|A0A8V0YWS9|A0A8V0YWS9_CHICK,sp|Q6QHC5|DEGS2_HUMAN,74.845,322,81,0,1,322,1,322,0,524
tr|A0A8V0YWT0|A0A8V0YWT0_CHICK,sp|Q9Y6A5|TACC3_HUMAN,40.021,937,413,26,1,888,1,837,2.3e-165,502
tr|A0A8V0YWT6|A0A8V0YWT6_CHICK,sp|Q16665|HIF1A_HUMAN,78.087,826,166,4,1,811,1,826,0,1336
tr|A0A8V0YWU1|A0A8V0YWU1_CHICK,sp|Q96SY0|INT14_HUMAN,94.208,518,29,1,1,517,1,518,0,1025
tr|A0A8V0YWU7|A0A8V0YWU7_CHICK,sp|P78424|PO6F2_HUMAN,96.714,426,12,1,285,710,268,691,0,764
tr|A0A8V0YWV1|A0A8V0YWV1_CHICK,sp|P34820|BMP8B_HUMAN,70.088,341,87,2,1,341,77,402,3.96e-180,504
tr|A0A8V0YWV9|A0A8V0YWV9_CHICK,sp|Q96GQ7|DDX27_HUMAN,76.953,768,143,8,1,738,32,795,0,1079
tr|A0A8V0YWW1|A0A8V0YWW1_CHICK,sp|Q9Y388|RBMX2_HUMAN,66.667,201,67,0,25,225,1,201,9.91e-89,268
tr|A0A8V0YWW4|A0A8V0YWW4_CHICK,sp|Q14240|IF4A2_HUMAN,98.429,382,6,0,14,395,26,407,0,778
tr|A0A8V0YWX5|A0A8V0YWX5_CHICK,sp|Q9BYN8|RT26_HUMAN,49.189,185,85,2,287,465,18,199,1.43e-40,144
