"query_id","subject_id","perc_identity","num_ident_matches","alig_length","mismatches","gap_openings","n_gaps","pos_match","ppos","q_start","q_end","q_len","qcov","qcovhsp","s_start","s_end","s_len","evalue","bit_score","score_raw"
"A0A0D9R885","Q3ZCT8",98.234,612,623,11,0,0,618,99.2,1,623,623,100,100,1,623,623,0,1283,3319
"A0A0D9R886","P53672",96.196,177,184,7,0,0,180,97.83,14,197,197,93,93,14,197,197,5.88e-133,370,950
"A0A0D9R887","Q9NXW2",97.587,364,373,9,0,0,367,98.39,1,373,377,99,99,1,373,375,0,764,1974
"A0A0D9R888","Q9NQZ8",65.957,310,470,142,3,18,359,76.38,30,488,488,94,94,27,489,489,0,629,1622
"A0A0D9R889","Q86UW1",94.118,320,340,20,0,0,328,96.47,1,340,340,100,100,1,340,340,0,624,1609
"A0A0D9R890","O75140",98.69,1582,1603,12,1,9,1588,99.06,1,1594,1594,100,100,1,1603,1603,0,3321,8611
"A0A0D9R891","P49585",94.253,164,174,10,0,0,166,95.4,1,174,205,85,85,1,174,367,2.44e-120,345,885
"A0A0D9R892","Q9H0S4",98.901,450,455,5,0,0,453,99.56,1,455,455,100,100,1,455,455,0,928,2399
"A0A0D9R893","P78317",98.421,187,190,3,0,0,187,98.42,1,190,190,100,100,1,190,190,2.36e-137,380,977
"A0A0D9R894","Q96LR9",91.971,252,274,21,1,1,257,93.8,7,280,280,98,98,7,279,279,6.01e-169,468,1204
"A0A0D9R895","Q9BPX6",98.958,475,480,1,1,4,476,99.17,1,480,480,100,100,1,476,476,0,985,2547
"A0A0D9R897","Q96DZ7",93.301,195,209,14,0,0,200,95.69,1,209,209,100,100,1,209,209,5.76e-110,313,802
"A0A0D9R898","P67870",100,185,185,0,0,0,185,100,1,185,228,81,81,1,185,215,8.91e-141,392,1007
"A0A0D9R899","P61619",100,423,423,0,0,0,423,100,1,423,423,100,100,54,476,476,0,858,2216
"A0A0D9R8A0","Q9Y6K1",99.714,697,699,2,0,0,698,99.86,25,723,723,97,97,214,912,912,0,1463,3787
"A0A0D9R8A1","Q96LR9",90.625,29,32,3,0,0,29,90.63,1,32,40,80,80,1,32,279,1.23e-13,61.2,147
"A0A0D9R8A2","Q13112",97.674,546,559,13,0,0,554,99.11,1,559,559,100,100,1,559,559,0,1137,2942
"A0A0D9R8A3","Q96LW1",96.316,549,570,21,0,0,556,97.54,1,570,570,100,100,43,612,612,0,1123,2904
"A0A0D9R8A4","Q99581",99.58,237,238,1,0,0,238,100,1,238,238,100,100,1,238,238,2.29e-172,473,1217
"A0A0D9R8A5","Q96N67",55.525,1201,2163,859,23,103,1569,72.54,7,2091,2098,99,99,2,2139,2140,0,2311,5988
"A0A0D9R8A6","P62244",100,44,44,0,0,0,44,100,1,44,50,88,88,1,44,130,1.18e-25,90.1,222
"A0A0D9R8A7","Q14627",91.293,346,379,33,0,0,356,93.93,1,379,380,99,99,1,379,380,0,700,1807
"A0A0D9R8A8","P46527",98.485,195,198,3,0,0,196,98.99,1,198,198,100,100,1,198,198,1.54e-146,404,1039
"A0A0D9R8A9","Q8WW35",97.183,138,142,3,1,1,139,97.89,1,141,141,100,100,1,142,142,4.3e-102,288,736
"A0A0D9R8B0","Q5THK1",92.708,1996,2153,153,4,4,2058,95.59,1,2151,2151,100,100,1,2151,2151,0,4048,10499
"A0A0D9R8B1","Q9Y265",100,456,456,0,0,0,456,100,1,456,456,100,100,1,456,456,0,929,2401
"A0A0D9R8B2","Q96LW1",84.929,479,564,83,2,2,507,89.89,1,563,563,100,100,43,605,612,0,942,2436
"A0A0D9R8B3","Q9Y6K1",96.319,157,163,6,0,0,157,96.32,1,163,195,84,84,4,166,912,8.35e-97,300,767
"A0A0D9R8B4","O75376",99.1,2423,2445,17,4,5,2429,99.35,1,2445,2445,100,100,1,2440,2440,0,4933,12796
"A0A0D9R8B5","Q8NE86",98.355,299,304,5,0,0,301,99.01,11,314,314,97,97,48,351,351,0,620,1600
"A0A0D9R8B7","O94888",99.185,487,491,2,1,2,488,99.39,31,521,521,94,94,1,489,489,0,1005,2598
"A0A0D9R8B8","O60519",100,120,120,0,0,0,120,100,1,120,120,100,100,1,120,120,1.11e-85,244,623
"A0A0D9R8B9","Q9UBS0",95.706,468,489,14,2,7,472,96.52,1,489,489,100,100,1,482,482,0,943,2438
"A0A0D9R8C0","Q9GZT5",99.76,416,417,1,0,0,416,99.76,1,417,417,100,100,1,417,417,0,851,2199
"A0A0D9R8C1","P49759",79.132,383,484,95,5,6,421,86.98,1,480,481,99,99,1,482,484,0,755,1950
"A0A0D9R8C2","P57772",98.49,587,596,9,0,0,591,99.16,1,596,596,100,100,1,596,596,0,1208,3126
"A0A0D9R8C3","Q9BY84",98.496,655,665,7,1,3,655,98.5,1,662,662,100,100,1,665,665,0,1338,3462
"A0A0D9R8C4","Q8IYW5",88.441,505,571,66,0,0,528,92.47,1,571,571,100,100,1,571,571,0,967,2500
"A0A0D9R8C5","Q8WWZ8",98.349,536,545,9,0,0,540,99.08,1,545,545,100,100,1,545,545,0,1103,2853
"A0A0D9R8C6","Q9BR76",97.751,478,489,11,0,0,483,98.77,1,489,489,100,100,1,489,489,0,991,2561
"A0A0D9R8C7","Q969J3",98.469,193,196,3,0,0,195,99.49,1,196,196,100,100,1,196,196,1.39e-143,397,1019
"A0A0D9R8C8","P23769",99.496,395,397,2,0,0,395,99.5,1,397,397,100,100,84,480,480,0,798,2060
"A0A0D9R8C9","Q14678",97.263,1315,1352,37,0,0,1333,98.59,1,1352,1352,100,100,1,1352,1352,0,2732,7082
"A0A0D9R8D0","Q147U7",90.654,194,214,20,0,0,205,95.79,1,214,214,100,100,1,214,214,5.31e-147,407,1046
"A0A0D9R8D1","Q9Y4J8",72.136,466,646,141,7,39,539,83.44,1,609,620,98,98,1,644,743,0,935,2417
"A0A0D9R8D2","P57796",95.636,263,275,11,1,1,266,96.73,1,274,274,100,100,1,275,275,0,521,1342
"A0A0D9R8D3","Q5SRR4",90.541,134,148,14,0,0,139,93.92,1,148,148,100,100,1,148,150,1.23e-97,277,708
"A0A0D9R8D4","Q8IUZ5",96.882,435,449,14,0,0,443,98.66,1,449,450,99,99,1,449,450,0,904,2335
"A0A0D9R8D5","Q9BX93",98.974,193,195,2,0,0,193,98.97,1,195,195,100,100,1,195,195,7.68e-145,400,1028
"A0A0D9R8D6","Q7Z5U6",98.045,351,358,7,0,0,355,99.16,1,358,358,100,100,1,358,358,0,726,1875
"A0A0D9R8D7","Q9H8J5",92.575,399,431,32,0,0,410,95.13,1,431,431,100,100,1,431,431,0,776,2004
"A0A0D9R8D8","P0C2W1",100,251,251,0,0,0,251,100,1,251,251,100,100,36,286,286,0,525,1352
"A0A0D9R8D9","Q9Y5R6",97.842,272,278,6,0,0,273,98.2,1,278,278,100,100,96,373,373,0,557,1435
"A0A0D9R8E0","P04843",98.517,598,607,9,0,0,600,98.85,1,607,607,100,100,1,607,607,0,1227,3175
"A0A0D9R8E1","Q76L83",91.696,1314,1433,119,0,0,1341,93.58,3,1435,1435,99,99,3,1435,1435,0,2331,6041
"A0A0D9R8E2","Q99729",67.857,247,364,83,6,34,266,73.08,3,364,364,99,99,1,332,332,5.88e-93,281,718
"A0A0D9R8E3","O95870",99.104,553,558,5,0,0,557,99.82,1,558,558,100,100,1,558,558,0,1153,2982
"A0A0D9R8E4","Q9Y6F9",98.904,361,365,4,0,0,363,99.45,1,365,365,100,100,1,365,365,0,724,1870
"A0A0D9R8E5","Q9NQL9",96.822,457,472,15,0,0,460,97.46,1,472,472,100,100,1,472,472,0,924,2388
"A0A0D9R8E6","O15460",63.128,339,537,184,5,14,425,79.14,1,534,534,100,100,10,535,535,0,726,1873
"A0A0D9R8E7","Q86YC3",94.364,653,692,39,0,0,666,96.24,41,732,732,95,95,1,692,692,0,1285,3325
"A0A0D9R8E8","P51149",100,207,207,0,0,0,207,100,1,207,207,100,100,1,207,207,1.39e-156,431,1107
"A0A0D9R8E9","Q9H6X4",96.939,190,196,5,1,1,190,96.94,1,196,196,100,100,1,195,195,1.34e-138,384,987
"A0A0D9R8F0","O75581",99.69,1608,1613,5,0,0,1612,99.94,1,1613,1613,100,100,1,1613,1613,0,3350,8686
"A0A0D9R8F1","Q96LK0",97.546,159,163,4,0,0,163,100,5,167,167,98,98,1,163,163,6.59e-119,332,851
"A0A0D9R8F2","Q9H845",92.147,575,624,45,2,4,590,94.55,1,623,623,100,100,1,621,621,0,1173,3034
"A0A0D9R8F3","Q9Y5R5",96.613,542,561,19,0,0,547,97.5,1,561,561,100,100,1,561,561,0,1112,2876
"A0A0D9R8F4","Q8TBF5",82.759,192,232,36,1,4,200,86.21,24,251,256,89,89,22,253,258,6e-138,388,996
"A0A0D9R8F5","Q9UG56",97.066,397,409,12,0,0,399,97.56,1,409,409,100,100,1,409,409,0,817,2111
"A0A0D9R8F6","Q86X67",98.011,345,352,7,0,0,348,98.86,1,352,352,100,100,1,352,352,0,719,1855
"A0A0D9R8F7","Q9UGI9",95.69,444,464,20,0,0,451,97.2,1,464,464,100,100,26,489,489,0,885,2287
"A0A0D9R8F8","Q00613",98.488,521,529,8,0,0,526,99.43,1,529,529,100,100,1,529,529,0,1056,2731
"A0A0D9R8F9","Q9BZR8",92.049,301,327,26,0,0,311,95.11,1,327,327,100,100,1,327,327,0,626,1615
"A0A0D9R8G2","Q5SQ64",94.757,253,267,14,0,0,260,97.38,1,267,382,70,70,1,267,297,7.63e-176,491,1263
"A0A0D9R8G3","Q96H79",98.644,291,295,4,0,0,294,99.66,1,295,298,99,99,1,295,300,0,603,1555
"A0A0D9R8G4","Q7RTU7",100,201,201,0,0,0,201,100,1,201,201,100,100,1,201,201,2.32e-145,402,1032
"A0A0D9R8G5","Q02318",97.363,517,531,14,0,0,522,98.31,1,531,531,100,100,1,531,531,0,1073,2776
"A0A0D9R8G6","O95905",95.179,612,643,31,0,0,625,97.2,1,643,678,95,95,1,643,644,0,1246,3224
"A0A0D9R8G7","P41212",100,452,452,0,0,0,452,100,1,452,452,100,100,1,452,452,0,926,2392
"A0A0D9R8G8","P51532",75.428,1145,1518,271,15,102,1252,82.48,40,1465,1473,97,97,39,1546,1647,0,2137,5537
"A0A0D9R8G9","Q14149",99.042,930,939,9,0,0,935,99.57,1,939,939,100,100,1,939,939,0,1945,5038
"A0A0D9R8H0","Q9HCM3",94.971,1794,1889,94,1,1,1821,96.4,1,1889,1889,100,100,63,1950,1950,0,3486,9038
"A0A0D9R8H1","P28335",98.908,453,458,5,0,0,458,100,1,458,458,100,100,1,458,458,0,931,2406
"A0A0D9R8H2","O00170",97.576,322,330,8,0,0,326,98.79,1,330,330,100,100,1,330,330,0,675,1742
"A0A0D9R8H4","Q14137",97.453,727,746,18,1,1,736,98.66,1,745,745,100,100,1,746,746,0,1486,3846
"A0A0D9R8H5","O75914",69.395,390,562,128,7,44,448,79.72,1,523,524,99,99,1,557,559,0,755,1949
"A0A0D9R8H6","Q14679",96.327,1154,1198,44,0,0,1172,97.83,1,1198,1199,99,99,1,1198,1199,0,2308,5980
"A0A0D9R8H7","Q04118",75.743,153,202,44,5,5,165,81.68,174,370,409,95,48,33,234,309,1.15e-51,175,443
"A0A0D9R8H8","Q9HB09",85.57,255,298,28,5,15,263,88.26,4,286,286,99,99,37,334,334,3.36e-155,436,1120
"A0A0D9R8H9","Q4VCS5",96.367,1061,1101,22,3,18,1067,96.91,1,1100,1100,100,100,1,1084,1084,0,2133,5527
"A0A0D9R8I0","O95867",97.6,122,125,3,0,0,123,98.4,1,125,125,100,100,1,125,125,7.33e-89,253,645
"A0A0D9R8I3","Q9BZ72",54.142,719,1328,459,18,150,892,67.17,1,1210,1244,97,97,1,1296,1349,0,1363,3528
"A0A0D9R8I4","Q9NRP7",96.125,1265,1316,49,1,2,1288,97.87,1,1316,1317,99,99,1,1314,1315,0,2553,6616
"A0A0D9R8I5","Q14CZ0",100,275,275,0,0,0,275,100,1,275,275,100,100,1,275,275,0,573,1476
"A0A0D9R8I6","Q86WI0",99.091,218,220,2,0,0,220,100,24,243,243,91,91,1,220,220,2.55e-160,442,1137
"A0A0D9R8I7","O95866",97.51,235,241,6,0,0,235,97.51,1,241,241,100,100,1,241,241,3.45e-168,463,1191
"A0A0D9R8I8","Q9Y3R5",97.652,2121,2172,51,0,0,2132,98.16,1,2172,2172,100,100,1,2172,2298,0,4326,11221
"A0A0D9R8I9","O75956",100,71,71,0,0,0,71,100,1,71,71,100,100,56,126,126,1.81e-48,148,374
"A0A0D9R8J0","Q9UL62",99.589,970,974,3,1,1,971,99.69,1,974,974,100,100,1,973,973,0,2017,5225
"A0A0D9R8J1","Q96BN6",87.984,432,491,33,1,26,443,90.22,70,534,534,87,87,92,582,582,0,840,2169
"A0A0D9R8J2","Q14114",46.748,424,907,378,15,105,564,62.18,26,872,873,98,97,40,901,963,0,796,2057
"A0A0D9R8J3","Q8NDA8",97.197,1595,1641,46,0,0,1619,98.66,1,1641,1641,100,100,1,1641,1641,0,3248,8421
"A0A0D9R8J4","Q9NPB3",95.541,150,157,4,1,3,151,96.18,45,201,201,78,78,67,220,220,7.79e-100,287,735
"A0A0D9R8J5","A8K8P3",91.071,1122,1232,97,2,13,1163,94.4,1,1232,1232,100,100,24,1242,1242,0,2197,5692
"A0A0D9R8J6","O95865",99.298,283,285,2,0,0,284,99.65,1,285,285,100,100,1,285,285,0,557,1435
"A0A0D9R8J7","Q8WXX5",98.077,255,260,4,1,1,259,99.62,1,259,259,100,100,1,260,260,0,516,1329
"A0A0D9R8J8","Q8TDN2",95.78,522,545,23,0,0,528,96.88,1,545,545,100,100,1,545,545,0,1031,2666
"A0A0D9R8J9","O75828",96.751,268,277,9,0,0,272,98.19,1,277,277,100,100,1,277,277,0,553,1425
"A0A0D9R8K0","Q93009",99.819,1100,1102,2,0,0,1100,99.82,1,1102,1102,100,100,1,1102,1102,0,2304,5970
"A0A0D9R8K1","O00299",99.585,240,241,1,0,0,240,99.59,1,241,241,100,100,1,241,241,0,494,1273
"A0A0D9R8K2","Q9BTY7",94.5,378,400,12,1,10,382,95.5,1,400,400,100,100,1,390,390,0,730,1884
"A0A0D9R8K3","P59540",86.039,265,308,43,0,0,285,92.53,1,308,308,100,100,1,308,309,0,543,1399
"A0A0D9R8K4","P09211",97.619,205,210,5,0,0,208,99.05,174,383,383,55,55,1,210,210,4.8e-151,424,1091
"A0A0D9R8K5","P16152",93.519,202,216,14,0,0,207,95.83,1,216,234,92,92,1,216,277,5.69e-148,413,1061
"A0A0D9R8K6","O14782",98.492,784,796,9,1,3,788,98.99,1,796,796,100,100,1,793,793,0,1612,4174
"A0A0D9R8K7","Q16378",74.576,44,59,15,0,0,48,81.36,17,75,108,55,55,17,75,134,2.58e-22,84.3,207
"A0A0D9R8K8","Q5T0N1",98.163,962,980,17,1,1,974,99.39,9,988,988,99,99,143,1121,1121,0,2003,5188
"A0A0D9R8K9","Q9NX24",100,153,153,0,0,0,153,100,1,153,153,100,100,1,153,153,7.71e-112,313,802
"A0A0D9R8L0","Q15397",97.531,632,648,15,1,1,638,98.46,1,647,647,100,100,1,648,648,0,1298,3359
"A0A0D9R8L1","O15305",98.78,243,246,3,0,0,245,99.59,1,246,246,100,100,1,246,246,0,503,1294
"A0A0D9R8L2","Q9NRA8",98.579,971,985,13,1,1,979,99.39,1,984,984,100,100,1,985,985,0,1967,5095
"A0A0D9R8L3","P49821",98.491,457,464,7,0,0,462,99.57,1,464,464,100,100,1,464,464,0,946,2445
"A0A0D9R8L4","O43196",95.77,815,851,18,2,18,823,96.71,1,850,850,100,100,1,834,834,0,1659,4295
"A0A0D9R8L5","P16989",99.196,370,373,2,1,1,371,99.46,1,373,373,100,100,1,372,372,0,725,1872
"A0A0D9R8L6","Q96G75",98.219,386,393,7,0,0,391,99.49,1,393,393,100,100,1,393,393,0,795,2054
"A0A0D9R8L7","P61026",100,200,200,0,0,0,200,100,1,200,200,100,100,1,200,200,1.59e-149,412,1059
"A0A0D9R8L8","Q9NVD3",97.955,431,440,9,0,0,434,98.64,1,440,440,100,100,1,440,440,0,892,2304
"A0A0D9R8L9","A2RRL7",90.654,97,107,10,0,0,98,91.59,1,107,107,100,100,1,107,107,1.98e-56,169,429
"A0A0D9R8M0","Q14183",50.131,192,383,172,7,19,244,63.71,14,381,387,95,95,11,389,400,1.04e-114,339,870
"A0A0D9R8M1","P20073",94.262,460,488,6,1,22,463,94.88,1,466,466,100,100,1,488,488,0,918,2373
"A0A0D9R8M2","Q96HI0",95.099,718,755,37,0,0,735,97.35,1,755,755,100,100,1,755,755,0,1500,3883
"A0A0D9R8M3","P48380",99.866,748,749,1,0,0,749,100,5,753,753,99,99,1,749,749,0,1563,4046
"A0A0D9R8M4","O15049",96.507,525,544,16,1,3,530,97.43,1,541,541,100,100,1,544,544,0,1039,2687
"A0A0D9R8M5","Q75VX8",97.714,855,875,19,1,1,858,98.06,1,875,875,100,100,1,874,874,0,1689,4375
"A0A0D9R8M6","Q01196",99.777,447,448,1,0,0,448,100,9,456,456,98,98,6,453,453,0,909,2349
"A0A0D9R8M7","A6NE52",91.615,1486,1622,128,2,8,1534,94.57,1,1615,1616,99,99,1,1621,1622,0,2745,7115
"A0A0D9R8M8","P52298",99.359,155,156,1,0,0,155,99.36,32,187,235,66,66,1,156,156,5.45e-113,320,819
"A0A0D9R8M9","Q8WV74",94.915,224,236,12,0,0,228,96.61,1,236,236,100,100,1,236,236,8.16e-162,446,1148
"A0A0D9R8N0","O75360",93.805,212,226,14,0,0,214,94.69,1,226,226,100,100,1,226,226,4.29e-131,368,944
"A0A0D9R8N1","P80404",97.8,489,500,11,0,0,493,98.6,1,500,500,100,100,1,500,500,0,1025,2651
"A0A0D9R8N2","Q86VD9",93.955,544,579,35,0,0,549,94.82,1,579,579,100,100,1,579,579,0,1057,2733
"A0A0D9R8N3","P53805",92.513,173,187,14,0,0,178,95.19,11,197,197,95,95,66,252,252,9.39e-117,331,849
"A0A0D9R8N4","Q9Y487",50.832,275,541,245,8,21,381,70.43,1,525,542,97,97,1,536,856,0,547,1410
"A0A0D9R8N5","Q8NEA6",95.337,184,193,8,1,1,188,97.41,37,229,229,84,84,1,192,775,1.66e-99,305,781
"A0A0D9R8N6","O75333",96.354,370,384,14,0,0,376,97.92,2,385,385,99,99,2,385,385,0,734,1894
"A0A0D9R8N7","Q9UBV7",96.636,316,327,11,0,0,318,97.25,1,327,327,100,100,1,327,327,0,657,1696
"A0A0D9R8N8","P08582",95.64,680,711,31,0,0,692,97.33,1,711,733,97,97,1,711,738,0,1415,3662
"A0A0D9R8N9","Q9BUU2",95.05,384,404,20,0,0,392,97.03,1,404,404,100,100,1,404,404,0,791,2043
"A0A0D9R8P0","Q8N434",96.83,336,347,11,0,0,344,99.14,1,347,347,100,100,146,492,492,0,684,1765
"A0A0D9R8P1","P43005",98.282,515,524,9,0,0,518,98.85,1,524,524,100,100,1,524,524,0,1044,2699
"A0A0D9R8P2","Q9BVK6",98.723,232,235,3,0,0,234,99.57,1,235,235,100,100,1,235,235,4.64e-175,479,1234
"A0A0D9R8P3","B3SHH9",95.964,214,223,9,0,0,217,97.31,1,223,223,100,100,1,223,223,2.16e-129,363,932
"A0A0D9R8P4","Q9GZU1",98.621,572,580,8,0,0,573,98.79,1,580,580,100,100,1,580,580,0,1183,3060
"A0A0D9R8P5","Q5SSQ6",78.09,139,178,9,1,30,143,80.34,1,178,178,100,100,1,148,148,1.3e-92,265,678
"A0A0D9R8P6","Q9Y295",99.728,366,367,1,0,0,366,99.73,1,367,367,100,100,1,367,367,0,744,1922
"A0A0D9R8P7","Q96PV7",98.099,774,789,15,0,0,779,98.73,1,789,789,100,100,114,902,902,0,1545,4001
"A0A0D9R8P8","P35659",91.467,343,375,18,4,14,348,92.8,1,361,361,100,100,1,375,375,0,516,1328
"A0A0D9R8P9","Q8N4H0",91.198,373,409,19,2,17,382,93.4,1,409,409,100,100,1,392,392,0,719,1856
"A0A0D9R8Q0","Q15700",68.635,558,813,161,6,94,639,78.6,75,800,800,91,91,65,870,870,0,1110,2871
"A0A0D9R8Q1","O15164",99.714,1047,1050,3,0,0,1049,99.9,1,1050,1050,100,100,1,1050,1050,0,2170,5624
"A0A0D9R8Q2","P40939",98.165,749,763,14,0,0,759,99.48,1,763,763,100,100,1,763,763,0,1533,3969
"A0A0D9R8Q3","Q9Y334",93.834,837,892,53,2,2,854,95.74,1,891,891,100,100,1,891,891,0,1570,4065
"A0A0D9R8Q4","Q6XZB0",90.12,374,415,41,0,0,394,94.94,1,415,415,100,100,46,460,460,0,784,2025
"A0A0D9R8Q5","Q9NWB1",97.015,325,335,10,0,0,327,97.61,7,341,376,89,89,5,339,397,0,659,1701
"A0A0D9R8Q6","Q96HD9",94.984,303,319,16,0,0,309,96.87,1,319,319,100,100,1,319,319,0,629,1621
"A0A0D9R8Q7","Q9UJV9",99.839,621,622,1,0,0,622,100,1,622,622,100,100,1,622,622,0,1274,3296
"A0A0D9R8Q8","P48448",80.255,252,314,18,1,44,258,82.17,1,314,314,100,100,116,385,385,0,506,1304
"A0A0D9R8Q9","Q09428",32.34,445,1376,764,25,167,714,51.89,31,1268,1291,96,96,223,1569,1581,0,652,1682
"A0A0D9R8R0","P51857",98.466,321,326,5,0,0,323,99.08,1,326,326,100,100,1,326,326,0,671,1732
"A0A0D9R8R1","Q9HBE1",96.565,506,524,15,1,3,509,97.14,1,521,537,97,97,1,524,687,0,1034,2673
"A0A0D9R8R2","Q96G04",78.182,258,330,67,3,5,279,84.55,1,325,325,100,100,1,330,330,0,510,1314
"A0A0D9R8R3","Q9NP73",97.719,1114,1140,21,4,5,1122,98.42,1,1138,1138,100,100,1,1137,1137,0,2292,5940
"A0A0D9R8R4","Q12959",99.057,105,106,1,0,0,105,99.06,1,106,117,91,91,1,106,904,5.87e-66,213,542
"A0A0D9R8R5","Q7L591",92.54,459,496,37,0,0,469,94.56,1,496,496,100,100,1,496,496,0,901,2329
"A0A0D9R8R6","Q9H1C4",98.995,591,597,6,0,0,594,99.5,1,597,597,100,100,1,597,597,0,1204,3114
"A0A0D9R8R7","Q96FE7",95.817,252,263,11,0,0,256,97.34,1,263,263,100,100,1,263,263,0,502,1293
"A0A0D9R8R8","Q70SY1",98.462,512,520,8,0,0,515,99.04,1,520,520,100,100,1,520,520,0,1034,2674
"A0A0D9R8R9","Q02338",96.21,330,343,13,0,0,337,98.25,1,343,343,100,100,1,343,343,0,686,1770
"A0A0D9R8S0","P55084",98.52,466,473,7,0,0,470,99.37,3,475,475,99,99,2,474,474,0,967,2500
"A0A0D9R8S1","P43353",93.631,441,471,27,2,3,457,97.03,24,494,494,95,95,1,468,468,0,912,2356
"A0A0D9R8S2","Q9H063",97.674,252,258,4,1,2,255,98.84,1,258,258,100,100,1,256,256,0,516,1330
"A0A0D9R8S3","Q6ZUG5",95.692,422,441,19,0,0,430,97.51,455,895,1104,52,40,1,441,572,0,884,2285
"A0A0D9R8S4","O75912",93.607,776,829,2,4,51,778,93.85,1,809,809,100,100,268,1065,1065,0,1588,4113
"A0A0D9R8S5","P05090",89.418,169,189,20,0,0,175,92.59,1,189,189,100,100,1,189,189,1.43e-117,330,847
"A0A0D9R8S6","P53671",99.06,632,638,6,0,0,636,99.69,1,638,638,100,100,1,638,638,0,1324,3426
"A0A0D9R8S7","P08574",94.462,307,325,18,0,0,316,97.23,1,325,325,100,100,1,325,325,0,577,1486
"A0A0D9R8S8","Q9HA90",95.652,572,598,25,1,1,580,96.99,1,597,597,100,100,1,598,598,0,992,2564
"A0A0D9R8S9","P41236",98.537,202,205,3,0,0,204,99.51,1,205,205,100,100,1,205,205,6.52e-150,414,1063
"A0A0D9R8T0","Q9C0D9",98.705,381,386,5,0,0,384,99.48,1,386,386,100,100,1,386,397,0,773,1997
"A0A0D9R8T1","Q9NR12",90.591,414,457,9,1,34,417,91.25,1,423,423,100,100,1,457,457,0,850,2196
"A0A0D9R8T2","Q9H0F6",93.352,337,361,17,2,7,340,94.18,28,383,383,93,93,29,387,387,0,592,1527
"A0A0D9R8T3","Q6J9G0",93.144,394,423,27,2,2,405,95.74,1,422,422,100,100,1,422,422,0,803,2074
"A0A0D9R8T4","Q86YS6",100,212,212,0,0,0,212,100,1,212,212,100,100,1,212,212,2.49e-160,441,1133
"A0A0D9R8T5","Q96GF1",99.479,191,192,1,0,0,192,100,1,192,192,100,100,1,192,192,6.42e-141,390,1001
"A0A0D9R8T6","Q96BH1",96.296,442,459,17,0,0,448,97.6,1,459,459,100,100,1,459,459,0,865,2235
"A0A0D9R8T7","Q15057",95.326,775,813,3,1,35,778,95.69,1,813,813,100,100,1,778,778,0,1598,4137
"A0A0D9R8T8","Q96A72",99.324,147,148,1,0,0,148,100,1,148,148,100,100,1,148,148,2.73e-108,304,778
"A0A0D9R8T9","Q9ULR0",99.649,284,285,1,0,0,284,99.65,1,285,285,100,100,1,285,285,0,564,1453
"A0A0D9R8U0","Q96MC2",96.774,450,465,15,0,0,454,97.63,1,465,467,99,99,1,465,740,0,907,2345
"A0A0D9R8U1","P26640",99.051,1252,1264,12,0,0,1259,99.6,1,1264,1264,100,100,1,1264,1264,0,2574,6671
"A0A0D9R8U2","Q16643",91.971,630,685,9,1,46,632,92.26,1,685,695,99,99,1,639,649,0,1089,2816
"A0A0D9R8U3","Q4VC12",96.522,444,460,16,0,0,452,98.26,1,460,460,100,100,1,460,460,0,917,2369
"A0A0D9R8U4","Q9Y276",97.375,408,419,11,0,0,413,98.57,1,419,419,100,100,1,419,419,0,846,2186
"A0A0D9R8U5","Q8NBI6",98.219,386,393,7,0,0,392,99.75,1,393,393,100,100,1,393,393,0,803,2074
"A0A0D9R8U6","Q96MC2",94.239,229,243,14,0,0,233,95.88,29,271,271,90,90,498,740,740,4.35e-138,405,1042
"A0A0D9R8U7","Q8NA69",92.46,466,504,38,0,0,471,93.45,1,504,504,100,100,1,504,505,0,921,2380
"A0A0D9R8U8","P52746",96.05,1532,1595,41,3,22,1545,96.87,293,1865,1865,96,84,93,1687,1687,0,3112,8068
"A0A0D9R8U9","Q8TB68",97.482,271,278,3,1,4,271,97.48,1,278,278,100,100,1,274,274,0,529,1363
"A0A0D9R8V0","Q7Z7K6",95.699,267,279,7,3,5,267,95.7,1,278,278,100,100,1,275,275,0,532,1370
"A0A0D9R8V1","Q9HC10",98.748,1972,1997,25,0,0,1983,99.3,1,1997,1997,100,100,1,1997,1997,0,4082,10586
"A0A0D9R8V2","Q9BT22",96.171,427,444,17,0,0,432,97.3,21,464,464,96,96,21,464,464,0,884,2283
"A0A0D9R8V3","Q9NZ20",91.749,467,509,42,0,0,480,94.3,1,509,509,100,100,1,509,509,0,926,2393
"A0A0D9R8V4","O43602",97.721,343,351,3,1,5,344,98.01,1,346,358,97,97,1,351,365,0,703,1815
"A0A0D9R8V5","P16298",98.127,524,534,0,1,10,524,98.13,1,534,534,100,100,1,524,524,0,1085,2806
"A0A0D9R8V6","Q9BRC7",96.741,742,767,19,3,6,752,98.04,1,766,766,100,100,1,762,762,0,1529,3959
"A0A0D9R8V7","Q6UX73",90.735,284,313,29,0,0,291,92.97,22,334,361,87,87,22,334,402,0,583,1504
"A0A0D9R8V8","Q7L3B6",98.813,333,337,4,0,0,334,99.11,1,337,337,100,100,1,337,337,0,695,1794
"A0A0D9R8V9","P43250",99.306,572,576,4,0,0,575,99.83,1,576,576,100,100,1,576,576,0,1186,3068
"A0A0D9R8W0","Q9H089",95.745,630,658,28,0,0,644,97.87,60,717,717,92,92,1,658,658,0,1292,3343
"A0A0D9R8W1","Q9Y6Q1",98.908,634,641,7,0,0,638,99.53,1,641,641,100,100,1,641,641,0,1328,3436
